"id","word","answer"
"2556","a smile","una sonrisa"
"2557","a soup","una sopa"
"2558","a surprise","una sorpresa"
"2559","an auction","una subasta"
"2560","a surface, area","una superficie"
"2561","a survival","una supervivencia"
"2562","a suspension","una suspensión"
"2563","a substance, essence","una sustancia"
"2564","a synthesis","una síntesi"
"2565","a size (of clothing), stature","una talla"
"2566","an afternoon, evening","una tarde"
"2567","a rate, tariff","una tarifa"
"2568","a card","una tarjeta"
"2569","a rate, fee, levy","una tasa"
"2570","a technology","una tecnología"
"2571","a cloth, fabric","una tela"
"2572","a TV, television","una televisión"
"2573","a temperature","una temperatura"
"2574","a tendency, style","una tendencia"
"2575","a tension, stress, strain","una tensión"
"2576","a shop, store, tent","una tienda"
"2577","a ton","una tonelada"
"2578","a storm","una tormenta"
"2579","a tower","una torre"
"2580","a torture","una tortura"
"2581","a cough","una tos"
"2582","a whole, totality","una totalidad"
"2583","a plot, theme","una trama"
"2584","a trick, trap","una trampa"
"2585","a transaction, deal","una transacción"
"2586","a transformation","una transformación"
"2587","a broadcast, transmission","una transmisión"
"2588","a transparency, slide","una transparencia"
"2589","a transcendent nature, significance","una trascendencia"
"2590","a truce, rest","una tregua"
"2591","a tribe","una tribu"
"2592","a position, location","una ubicación"
"2593","a unit, unity","una unidad"
"2594","an urgency","una urgencia"
"2595","a usefulness, utility","una utilidad"
"2596","a use, utilization","una utilización"
"2597","an assessment, valuation, evaluation","una valoración"
"2598","a variant, difference","una variante"
"2599","a vegetation","una vegetación"
"2600","a speed, velocity","una velocidad"
"2601","a vein","una vena"
"2602","a revenge, vengeance","una venganza"
"2603","a sale","una venta"
"2604","an advantage, benefit","una ventaja"
"2605","a (vehicle) window","una ventanilla"
"2606","a vegetables, greenery","una verdura"
"2607","an embarrassment","una vergüenza"
"2608","a version, account","una versión"
"2609","a time (specific occurrence)","una vez"
"2610","a vibration","una vibración"
"2611","a life","una vida"
"2612","a surveillance, vigilance","una vigilancia"
"2613","a village, town","una villa"
"2614","a violation, rape","una violación"
"2615","a violence","una violencia"
"2616","a vision","una visión"
"2617","a view, sight","una vista"
"2618","a vitamin","una vitamina"
"2619","a widow","una viuda"
"2620","a housing, dwelling","una vivienda"
"2621","a vocation, calling","una vocación"
"2622","a voice","una voz"
"2623","an eve","una víspera"
"2624","an Internet, web","una web"
"2625","an area, zone","una área"
"2626","an opera","una ópera"
"2627","virgin","virgen"
"2628","visitor","visitante"
